748;Медицинский центр Аквамед;Минск;ул. Академическая, 26;+375 29 565-26-08 мтс +375 29 154-26-08 велком;www.aqua-med.by;aquamedby@mail.ru;рефлексотерапия _фармакопунктура _гомеосиниатрия_гомеомезотерапия _биопунктура (аутогемотерапия)_физиопунктура _озонотерапия _гирудотерапия_фитотерапия_функциональная диагностика
622;"Стоматология ""АРТ-ДЕНТ""";Минск;"ул. Скрыганова  4Б (жилой миниполис ""Каскад"")";+375 17 240-25-95 +375 29 864-32-02 +375 29 923-54-00;www.artdent.by;Art-dent-misk@mail.ru;
103;Медицинские услуги  АРТ-МЕД-КОМПАНИ;Минск;ул. Сенницкая, 51;тел. (017) 331-95-87 Vel (029) 333 19 43 мтс (033) 624 91 60 лайф (025) 549 32 69;www.art-med-company.by;art-med-company2014@mail.ru;"консультация врача_развернутое обследование витаминов, минералов, микроэлементов, аминоксилот, витаминоподобных веществ_определение витаминно-минерального баланаса организма_определение бактерий и вирусов_определение паразитов_определине грибков и плесеней_определение гормонального уровня_аллерготест (150 показателей)_обследование сердечно-сосудистой системы_обследование желудочно-кишечного тракта_обследование нервной системы_обследование костной  системы_обследование дыхательной системы_обследование эндокринной системы_обследование мочеполовой  системы_исследование биополя человека методом грв_полное базовое обследование организма (эпд)_полное расширеное обследование организма (эпд расш.)_полное расширенное обследование организма ""плюс"" (эпд ""+"") _вам – комплекс_комплексное исследование проблем органов жкт_комплексное исследование проблем органов дыхания_комплексное исследование нервной системы_консультация специалиста по нетрадиционным методам лечения _комплекс ""боли в спине""  _комплекс ""всд""_комплекс ""головная боль""_комплекс ""аллергия"" (кожная форма)_комплекс ""аллергия"" (респираторная  форма)_комплекс ""синдром менеджера""_комплекс ""синдром хронической усталости""_комплекс ""здоровый сон""_комплекс ""отличная память""_комплекс ""проблемы с органами жкт""_составление лечебной программы_биорезонансная терапия (брт)_электро-рефлексотерапия (эрт) - на приборе «кадр»_иглорефлексотерапия (за 1 сеанс)_аппаратная магнитопунктура_лазероакупунктура (45 минут)_фармакорефлексотерапия_дарсонвализация местная_коррекция веса и моделирование фигуры_лимфодренажный массаж тела_антицеллюлитный массаж тела_фитнес-формирующий массаж тела_фитнес-формирующий массаж лица_медовый массаж тела_вакуумный кинетический массаж проблемных зон тела._скульптурирование бедер, ягодиц, живота_моделирование силуэта с реминерализирующим обертыванием из морской глины_антицеллюлитный уход с контур-массажем на основе альго обертывания для похудения_микрообертывание с использованием альго геля - уникальная процедура, позволяющая воздействовать на жировые отложения_корректирующая программа для тела с использованием ""ламинарии""_релаксирующая процедура для спины с маской из морской глины - методика, которая не только борется с лишним весом, но и снимает напряжение в спине_криобинтование, для уменьшения объемов тела, повышению упругости кожи, выравниванию рельефа_«пиршество для кожи», косметическая процедура по уходу за лицом_винотерапия (обертывание)_«антистресс», косметическая процедура по уходу за лицом_spa для двоих ""идиллия""_spa для двоих ""рождественский глинтвейн”_гуа-ша лица и лимфодренаж_гуа-ша спины, поясницы_креольский массаж бамбуковыми палочками_«крылья пегаса», рефлекторный массаж стоп_ань мо, массаж стоп_ань мо, массаж стоп_аромамассаж «нежная нимфа» в 4 руки_ролфинг, массаж глубоких тканей_омолаживающий массаж лица_холистический массаж ""наслаждение золотом»_«лёгкие ножки»,  лимфодренажный массаж ног_шведский массаж (классический)_шведский массж_реабилитационный массаж_реабилитационный массаж_массаж шейно-воротниковой зоны_японский массаж лица «асахи»_пластический массаж лица_висцеральный массаж._массаж головы_массаж головы_магия молодости_36 магических движений"
742;Медицинский центр Астарта плюс;Минск;ул. Москвина, д. 4 пом.1;+375 44 749 60 60 velcom +375 17 209 48 20 тел/факс Facebook: Клиника пластической хирургии &quot,Астарта Плюс&quot, VK: Клиника пластической хирургии &quot,Астарта Плюс&quot, Linkedin: Клиника пластической хирургии &quot,Астарта Плюс&quot, Twitter: @klin;www.astartamed.by;astartamed@gmail.com;пластическая хирургия_подтяжка груди_увеличение груди_ринопластика_блефаропластика_абдоминопластика_подтяжка лица_отопластика_липосакция_пластика ягодиц_пластика губ_коррекция рубцов и шрамов_уменьшение груди_липофилинг_пластика голеней_пластика подбородка_интимная пластика_фракционный фототермолиз (лазерная шлифовка кожи)_лор-услуги_лечение перегородки носа_удаление аденоидов_лечение отита_отит у взрослых_лечение ринита_лечение синусита_лечение фарингита_лечение аденоидов_средний отит_онкология_лечение атером_фиброаденома молочной железы_опухоли кожи_удаление гемангиом_удаление липом_удаление родинок_удаление папиллом_общий анализ крови + тромбоциты + свертываемость _группа крови, резус-фактор_коагулограмма _общий анализ мочи _анализ крови rw _флюорография_анализ крови на гепатиты b, c биохимический анализ крови (общий белок, натрий, калий, кальций, хлор, холестерин, мочевина, креатинин, глюкоза, общий билирубин, прямой билирубин, аст, алт, хлориды) экг с расшифровкой (заключение кардиолога при необходимости) (действителен 1 месяц)_узи молочных желез + осмотр онкомаммолога  _заключения узких специалистов_эндокринлог_кардиолог_ терапевт  _заключение терапевта для лиц старше 50 лет _при наличии хронических заболеваний — выписка из амбулаторной карты с заключением терапевта _дополнительно для детей до 18 лет — справка от педиатра (о состоянии здоровья, о перенесенных заболеваниях, осмотр на педикулез и заразные кожные заболевания, об отсутствии контакта с инфекционными больными)   + выписка о прививках  
429;Витебская областная станция переливания крови;Витебск;пр.Фрунзе, 71/2;+375 212 242268 +375 212 249244;www.bankblood.vitebsk.by;vospk@vitebsk.by;донорство крови
695;Брестская центральная поликлиника;Брест;ул. Советской Конституции, д. 8.;Запись на прием : 8(0162) 42 98 33, Вызов врача на дом : 8(0162) 42 26 63, 8(0162) 42 23 46, Женская консультация : 8(0162) 42 10 22, 8(0162) 40 90 69, E-mail :;www.bcp.brest.by;asu_bcp@brest.by;акушерство_вакцинация_гастроэнтерология_инфекционные болезни_кардиология_лечебная физкультура_массаж_неврология_классическая акупунктура_ортопедия_освидетельствование на профпригодность_оториноларингология_офтальмология_урология_физиотерапия_функциональная диагностика_хирургия_экспертиза временной нетрудоспособности_эндокринология_биохимические методы исследования_гематологическая лабораторная диагностика_иммунологическая лабораторная диагностика_микробиологическая лабораторная диагностика_общеклинические (неинвазивные) методы исследования_паразитологическая лабораторная диагностика_ультразвуковая диагностика_эндоскопическая диагностика_первичная (доврачебная) медико-санитарная помощь_психотерапия_реабилитология_ревматология_рентгенологическая диагностика_медицинские профилактические осмотры_терапия_травматология_
700;Брестская детская стоматологическая поликлиника;Брест;ул. К. Маркса, 64;Регистратура : 8(0162) 20-02-41 , Регистратура ортодонтического отделения : 8(0162) 45-52-73 , E-mail :;www.bdsp.by;dsstom@brest.by;"терапия_лечение зубов_лечение заболеваний слизистой оболочки полости рта_профилактические мероприятия (герметизация фиссур зубов, покрытие зубов фторлаком, обучение гигиене полости рта, профессиональная гигиена)_хирургия_удаление зубов_амбулаторные хирургические операции (пластика уздечек верхней и нижней губы, языка; удаление сверхкомплектных ретенированных зубов, цистотомия, цистоэктомия, удаление ретенционных кист, лечение травм и др.)_заболевание височно-нижнечелюстного сустава_заболевание слюнных желез_ортодонтия_лечение аномалий прикуса съемными и несъемными конструкциями_зуботехнические работы_рентгенография_дентальная_ортопантомография"
782;Стоматология Гармония Дент;Минск;ул.Академическая, д.26;+375 17 380 09 31 +375 29 133 97 27 +375 29 749 97 27;www.beautysmile.by;;терапевтическая стоматология_чистка зубов_лечение зубов платно: кариес любой сложности_отбеливание зубов_пломбирование корневого канала_шинирование одного зуба_герметизация фиссуры зуба_эстетическая стоматология_эстетическая реставрация композитными винирами_постановка скайза_эстетическая реставрация компонирами_ортопедическая стоматология
89;Медицинский центр БЕЛЕВРОМЕД;Минск;ул.Червякова,22;+375 17 292-67-56 , +375 17 288-81-98, +375 29 130-30-05 (Velcom);www.belevromed.by;apoptos@gmail.com;стоматология_детская стоматология_экстренная помощь_обезболивание_лечение хронической боли_гинекология_косметология_гидротерапия_массаж_дерматология_проктология_анестезиология (общий наркоз)_китайский массаж_
737;Медицинский центр Белнико;Минск;ул.В. Хоружей, 22 (оф.1405);+375 17 283-16-38 +375 17 283-17-38 +375 29 675-85-88;www.belnico.by;belnico.info@open.by;гомеопатия, электроакупунктура, гомотоксикология, диагностика организма по методу фолля
112;Стоматология ЛЮБИМЫЙ СТОМАТОЛОГ;Минск;ул.Притыцкого,39;+375 17 202-59-00, +375 44 765-54-00 (Velcom), +375 29 765-54-00 (МТС);www.belodent.by;belodentby@mail.ru;безопасное отбеливание_цифровой дизайн улыбки_зубные украшения_дентальный снимок_панорамный снимок_снятие зубных отложений у взрослых_снятие зубных отложений у детей_консультация_налаживание психологического контакта с ребенком_лечение молочных зубов_герметизация фиссур_эстетическая реставрация_лечение / перелечивание корневых каналов с использованием дентального микроскопа_усложнённое перелечивание корневого канала с использованием дентального микроскопа, в том числе извлечение сломанного инструмента, штифта_имплантация_удаление зубов_оперативные вмешательства_безметалловая керамика_металлокерамические коронки_съемное протезирование_цельнолитые коронки_литые культевые вкладки_временные конструкции_консультация ортодонта_лечение съемными аппаратами_установка брекет-системы_снятие брекет-системы_ретенционный аппарат_несъемные аппараты для детей
135;Республиканский научно-практический центр эпидемиологии и микробиологии;Минск;ул.Филимонова,23;+375 17 268-04-41;www.belriem.by;belriem@gmail.com;диагностика гепатита а _диагностика гепатита в_диагностика гепатита с_диагностика вич_диагностика герпесвирусов_диагностика папилломавирусной инфекции_диагностика кишечных инфекций_диагностика желудочно-кишечных заболеваний_диагностика экзантемных заболеваний_диагностика полиомиелита_диагностика инфекций, передающихся клещами_диагностика хламидиоза_диагностика токсоплазмоза_диагностика инфекций, передающихся половым путем_бактериологические исследования_диагностика паразитарных болезней_гематологические исследования_иммунологические исследования_определение гормонов методом иммуноферментного анализа с полуавтоматизированным расчетом _онкомаркеры
115;Стоматология БЕЛСМАЙЛ;Минск;ул.Денисовская,5;+375 17 321-00-37;www.belsmile.by;belsmile.minsk@tut.by;консультация стоматолога_имплантация зубов_протезирование зубов_эстетическая стоматология_стоматологические услуги_лечение зубов_детская стоматология в минске_стоматология хирургическая_консультация ортопеда_стоматология терапевтическая_
243;Медицинский центр БЕЛСОНО;Гомель;ул.Б.Хмельницкого,96;+375 232 48-81-91, +375 232 40-06-03, +375 29 365-39-60 (Velcom),;www.belsono.by;selmash.belsono@yandex.ru;гинекология_узи_косметология_неврология_ортопедия_эндоскопическая диагностика_урология_терапия_эндокринология_кардиология_лабораторная диагностика_гастроэнтерология_онкология_дерматология_психотерапия_психология_функциональная диагностика_хирургия_
194;Республиканская клиническая стоматологическая поликлиника;Минск;ул.Сухая,28;+375 17 200-74-17,;www.belstom.by;info@belstom.by;профилактика_лечение зубов_периодонтология_протезирование зубов_исправление прикуса_имплантология_неотложная помощь_зуботехническая лаборатория_консультация врача-стоматолога_r-снимок дентальный_компьютерная томография_панорамная рентгенограмма_ аппаратное отбеливание_лечение кариеса с применением фотополимерного материала_лечение осложненного кариеса_распломбировка корневого канала    _удаление зубного камня_ удаление зуба_ имплантация одного зуба_покрытие фторсодержащими препаратами _лечение заболеваний периодонта _шинирование зубов с применением системы ribbond_профессиональная гигиена в области одного сегмента_компьютерная реставрация зуба с помощью аппарата cerec_все виды протезирования_металлокерамика_бюгельное_протезирование на имплантатах_полный съёмный протез_ортодонтическое лечение с применением мультибондинг-системы_
702;Брестская городская больница №1;Брест;ул. Кижеватова, 76;8(0162) 26-22-17 8 (0162) 26-26-87 - справка E-mail :;www.bgb1.brest.by;bgb1@brest.by; оториноларингология_ кардиология_ терапия_ хирургия_ неврология_ рентгеновская компьютерная томография на аппарате нового поколения _ гинекология _гистероскопия_ лапароскопия_ медицинский аборт_ медикаментозный аборт_ проктология _малоинвазивное лечение заболеваний прямой кишки_ узи – диагностика всех органов_ функциональные исследования _экг_ рэг_ рвг_ велоэргометрия_ спирография_ холтеровское мониторирование_ видеоэндоскопические исследования _фиброгастроскопия_ колоноскопия_ ректоскопия_ массаж_ лазеропунктура_ магнитотерапия_ лабораторные исследования_ рентгенологические исследования _флюорография_ лечение в палатах повышенной комфортности.
697;Брестская городская детская поликлиника №1;Брест;ул. Халтурина, 12;+375 162 20-96-07 - Регистратура +375 162 45-56-85 - Регистратура +375 162 20-96-07 +375 162 20-96-17 - Вызов врача на дом E-mail :;www.bgdp1.by;d_clinic1@brest.by;галотерапия «соляная пещера»_гидротерапия «водолечение»_иммунизация_массаж_консультации врачей-специалистов и врачей-педиатров_оториноларингологические услуги_эндоскопические исследования_диагностические офтальмологические исследования_ультразвуковая диагностика_функциональная диагностика_лабораторная диагностика_физиотерапевтические услуги_
692;Брестская городская поликлиника №3;Брест;ул. Жукова 1-1;Справка : 8(0162) 28 89 11, 8(0162) 28 89 31, Вызов врача на дом : 8(0162) 28 89 33, Предварительная запись : 8(0162) 28 89 13, E-mail:;www.bgp3.by;bgp-3@tut.by;гинекология_инфекционист_кабинет диабетической стопы_кардиология_лабораторная диагностика_неврология_оториноларингология_дневной стационар_офтальмология_отделение профилактики_рентгенодиагностика_реабилитолог_терапия_травматология_отделение ультразвуковой диагностики_урология_хирургия_эндокринология_эндоскопия_функциональная диагностика
787;Стоматология Биодент в Березе;Береза;Брестская область, г. Береза,  ул. Красноармейская, д. 22;тел: +375 (1643) 2-34-13 мтс: +375 (29) 726-55-67;www.biodent.by;bio@biodent.by;стоматология_профилактика и гигиена_лечение зубов_восстановление зубов_профессиональная чистка зубов_косметический кабинет_чистка лица, пилинг_массаж лица_маски для лица_коррекция бровей_окраска бровей и ресниц_депиляция_ногтевой сервис_маникюр_педикюр_солярий
66;Медицинский центр БИОМЕДИКА;Минск;ул.Червякова,64;+375 17 288-77-44 , +375 29 179-29-17 (Velcom), +375 29 769-29-17 (МТС);www.biomedica.by;mail@biomedica.by;диагностика инфекционных заболеваний_цитологические исследования_диагностика гормональной регуляции_маркеры риска развития состояний/заболеваний__диагностика аутоиммунных заболеваний_определение онкомаркеров_аллергодиагностика_анализ на аллергию_венерология_герпес_кандидоз_хламидиоз_трихомониаз_уреаплазмоз_микоплазмоз_гарднереллез_папилломавирус_цитомегаловирус_дерматология_лечение угревой болезни_лечение себореи_лечение демодекоза_розеацеа_лечение экземы_атопический дерматит_узи сердца_узи органов брюшной полости_узи сосудов нижних конечностей_узи почек_узи плода_узи бца (сосудов шеи)_узи суставов_узи щитовидной железы_узи молочных желез_узи мочевого пузыря_узи органов малого таза_узи предстательной железы_узи слюнных желез_узи мягких тканей
522;"Стоматология ""Улыбка Удачи""";Гомель;пр. Ленина, д. 10;8 (0232)-74-98-22;www.biotest.of.by/home/stomatologia;;лечение зубов_лечение кариеса _ лечение пульпита и периодонтита_зубопротезирование_чистка и полировка зубов_рентгенография
23;Медицинский центр БЛАГОВЕСТ;Минск;ул.Романовская Слобода,26;+375 17 209-48-48 , +375 17 209-46-13 , +375 29 629-75-19 (Velcom);www.blagovestmed.by;;гинекология_консультации по вопросам гормональных нарушений и проблемы менопаузы_детский и подростковый прием_профосмотры_введение и удаление вмс_консультации по вопросам планирования беременности_уз диагностика органов малого таза_диагностика и лечение иппп_расширенная кольпоскопия с визуализацией для пациента_комплексный подход к лечению патологий шейки матки (в том числе прижигание с помощью аппарата фотек без повреждения окружающих тканей)_удаление кондилом и папиллом_урология_консультация и лечение пациентов с любыми видами урологических заболеваний_детский_ подростковый и взрослый прием_профосмотры_диагностика и лечение иппп_массаж предстательной железы_удаление доброкачественных новообразований на половых органах _уз диагностика почек_ _уз диагностика надпочечников_ уз диагностика мочевого пузыря_ уз диагностика предстательной железы_ мошонки_уз диагностика_узи - органы брюшной полости _узи - сердце_узи - предстательную железу_узи - мошонка_узи - мягкие ткани_узи - молочные железы_узи - мочевой пузырь_узи - кишечник_узи - органы малого таза (трансабдоминально/трансвагинально)_узи - обп с определением функции_узи - щитовидная железа с лимфатическими поверхностными узлами_узи - слюнные железы (подчелюстные)_узи - лимфатические узлы (подбородочные)_узи - лимфатические узлы (шейные)_узи - лимфатические узлы (подключичные)_узи - лимфатические узлы (надключичные)_узи - лимфатические узлы (подмышечные)_узи - лимфатические узлы (паховые)_узи - лимфатические узлы (бедренные)_узи - лимфатические узлы (периферическая система)_узи - коленный сустав_узи - головной мозг с кровотоком (детям с рождения)_узи - сосуды головного мозга (бца)_узи - вены нижних конечностей_узи - артерии нижних конечностей_узи - тазобедренные суставы детям до года_узи - желудок_детское узи_стоматология_терапевтияческая стоматология_ортопедическая стоматология
755;Медицинский центр БЛОССОМ КЛИНИК;Минск;ул.Кирова 18;+375 17 229-33-10 +375 17 229-33-11 +375 33 688-05-06 mts +375 29 676-05-06 velcom;www.blossomclinic.by;medcentr@blossomclinic.by;косметология терапевтическая_чистка кожи лица_массаж кожи лица_пилинги_лечебные программы_мезотерапия_коррекция мимических морщин_контурная пластика_косметология аппаратная_фотоомоложение_фотоэпилиция_фракционное лазерное лечение_лазерное лечение вен на ногах_флебология амбулаторная_проктология_диагностика рака прямой кишки_легирование гемороидальных узлов_лечение анальных трещин_лечение тромбоза_полное проктологическое обследование_склерозирование геморроидальных узлов_снятие болевого синдрома_удаление анальных бахромок, папиллом, кандилом_онкология_консультация врача онкодерматолога_удаление доброкачественных новообразований кожи_психотерапия_прием врача-психотерапевта_психотерапевтическое лечение невротических расстройств_психотерапевтическое лечение зависимостей_проведение сеансов семейной психотерапии_хирургия_прием врача-ангиохирурга_безоперационное лечение вен_лазерное лечение_склеротерапия вен_дерматология_прием врача-дерматолога_лечение кожных заболеваний_радиоволновое удаление папиллом_
482;Белорусский протезно-ортопедический восстановительный центр;Минск;ул. Одоевского, 10;(017) 204-40-77 (017) 204-63-62 (017) 204-40-77 (017) 2512320;www.bpovc.by;brow@mail.ru; узи  диагностика_ экг_ рентгенография_физиотерапевтические процедуры_электролечение_ гальванизация_ электростимуляция мышц_ дарсонвализация_ магнитотерапия на аппаратах «бемер»«сета»_ электротерапия на аппарате «ионосон»_ вакуумная терапия на аппарате «физиовак»_светолечение_ соллюкс_ лазеротерапия_ общее и локальное уфо_ «биоптрон»_ультразвуковая терапия_массаж классический ручной_механический аппаратный массаж_гидротерапия_душмассаж подводный_душ циркулярный_душ восходящий_душ шарко_душ гигиенический нисходящий_ванна жемчужная_ суховоздушная углекислая ванна «реабокс»_ термолечение_ парафиновоозокеритовые аппликации_ гальваногрязелечение_грязелечение местное_ криотерапия_ингаляционная терапия_аэрофитотерапия_дозированная ионотерапия_электростатический вибромассаж с использованием аппарата «хивамат»_ физиопроцедуры на аппарате «лимфамат»_ озонотерапия_ биомеханическая стимуляция мышщ_ механотерапия на аппаратах блокового типа
638;"Протезно-ортопедический госпиталь РУП ""Белорусский протезно-ортопедический восстановительный центр""";Минск;ул. Одоевского, 10;+375 17 204-40-77 +375 17 204-63-62 +375 17 251-23-20;www.bpovc.by;brow@mail.ru;-
696;Брестская городская поликлиника №1;Брест;ул. Воровского, 4;+375 16 220-46-87 - регистратура +375 16 220-42-51 - регистратура E-mail :;www.brestgp1.by;polyclinic1@brest.by;биохимические методы исследования_вакцинация_гематологическая лабораторная диагностика_гинекология_иммунологическая лабораторная диагностика_инфекционные болезни_кардиология_неврология_нефрология_общеклинические (неинвазивные) методы исследования_ортопедия_освидетельствование на допуск к работе_освидетельствование на пригодность к управлению автотранспортом_освидетельствование на профпригодность_оториноларингология_офтальмология_первичная (доврачебная) медико-санитарная помощь_профпатология_пульмонология_реабилитология_ревматология_рентгенологическая диагностика_терапия_травматология_ультразвуковая диагностика_урология_физиотерапия_функциональная диагностика_хирургия_экспертиза временной нетрудоспособности_эндокринология_
693;Брестская городская поликлиника №6;Брест;ул. Лактионова, 11;Стол справок: 8(0162) 42-02-65 Вызов врача на дом: 8(0162) 41-66-29 Запись на приём к врачу: 8(0162) 41-73-43, 8(0162) 49-06-14, 8(0162) 42-02-65, E-mail:;www.brpol6.by;brpol6@tut.by;аллерголог_гинеколог_дерматовенеролог_инфекционист_лаборатория_невролог_отделение профилактики_оториноларинголог_офтальмолог_реабилитолог_ревматолог_рентгенодиагностика_терапевт_травматолог_узи диагностика_уролог_хирург_эндокринолог_эндоскопист_функциональная диагностика_
207;Городская клиническая больница скорой медпомощи;Минск;ул.Кижеватова,58;+375 17 201-90-51, +375 17 287-00-10, +375 29 103-14-92 (Velcom);www.bsmp.by;;хирургическая помощь_общая хирургия_ гепатология _операции при заболеваниях органов брюшной полости_операции при доброкачественных образований кожи и подкожно-жировой клетчатки_ операции по поводу открытых и закрытых повреждений органов грудной, брюшной полостей_эндохирургические вмешательства_операции при доброкачественных, злокачественных, паразитарных заболеваниях печени и поджелудочной железы_герниология_травматология _остеосинтез при травмах костей_ шов и пластика сухожилий и связочного аппарата суставов_репозиция переломов и вправление вывихов_эндопротезирование тазобедренного сустава_урология _укрепление стенки мочевого пузыря системой тvт при недержании мочи_ тур предстательной железы_ удаление камней мочеполовой системы_нейрохирургия _опухоли головного_опухоли спинного мозга_ реконструктивные операции на сосудах и нервных стволах_ грыжи межпозвоночных дисков _комбустиология _оперативное лечение послеожоговых рубцов и послеожоговых трофических язв_операции при послеожоговых рубцовых контрактурах суставов_операции при рубцовых послеожоговых деформаций туловища, лица и шеи с применением метода хронической дермотензии с помощью внутритканевых экспандеров_терапевтическая помощь_пульмонология_кардиология_неврология__
720;Городская клиническая больница скорой медицинской помощи;Минск;ул. Кижеватова, д. 58;Телефон справки: +375 17 212-76-24 Телефон регистратуры: +375 17 201-90-51 Платные услуги : +375 17 287 89 39 (многоканальный);www.bsmp.by;mingkbsmp@mail.belpak.by;-
421;Витебская городская клиническая больница скорой медицинской помощи;Витебск;пр.Фрунзе, 71;+375 212 55-03-54 - справочная +375 212 55-00-75 - справочная роддома +375 212 55-11-67 - платные услуги;www.bsmp.vitebsk.by;vitebsk_bsmp@mail.ru;травматолог-ортопед_ хирург_ оториноларинголог_ акушер-гинеколог_ невролог_ терапевт_ультразвуковая диагностика_органов брюшной полости_ мочеполовой системы_ щитовидной железы_ лимфатических узлов_ мышц_ эхокардиография_функциональная диагностика_ЭКГ_ исследование функции внешнего дыхания_ электроэнцефалография с функциональными пробами_оториноларингология_лечение храпа_ ринопластика_ удаление серной пробки_ манипуляции_ оперативные вмешательства_эндоскопические исследования_обследование органов пищеварения и дыхания_эндоскопические операции_клинико-лабораторные исследования с современной обработкой данных_бактериологические исследования_рентгенологические исследования_ компьютерная томография_общая хирургия_хирургическое лечение заболеваний органов брюшной полости_ щитовидной железы_травматология_эндопротезирование суставов (тазобедренного) остеосинтез при травмах костей_ репозиция переломов и вправление вывихов_ пластика сухожилий_ артроскопические операции_акушерство_родовспоможение через естественные родовые пути_ кесарево сечение_ УЗИ_ консультации_лечебная эпидуральная блокада при радикулитах_ поясничных грыжах_ хронических болевых синдромах дискогенного характера_массаж_физиотерапевтические процедуры (электролечение_ светолечение)_баротерапия (гипербарическая оксигенация)
507;Городская клиническая больница скорой медицинской помощи;Гродно;ул. Советских Пограничников, 115;Телефон для справок: 8 0152 68-19-12 Телефон приемной: 8 0152 50-05-50;www.bsmpgrodno.by;gr_smp@mail.ru;рентгенологические исследования_рентгеновская компьютерная томография_магнитно-резонансная томография_ультразвуковая диагностика_функциональная диагностика_эндоскопические исследования_массаж_физиотерапевтические процедуры_ингаляционная терапия_наркология_акушерство и гинекология_медикаментозное прерывание беременности (таблетированный аборт)_лабораторные диагностические исследования_пребывание в палате повышенной комфортности_пребывание пациента в стационаре_манипуляции общего назначения_проведение хирургических манипуляций_анестезия_общая хирургия_хирургия (высокотехнологичные и сложные виды медицинских вмешательств)_урология_урология (высокотехнологичные и сложные виды медицинских вмешательств)_нейрохирургия (высокотехнологичные и сложные виды медицинских вмешательств)_травматологические операции_травматологические операции (высокотехнологичные и сложные виды медицинских вмешательств)_детоксикация и гемодиализ_сеанс гипербарической оксигенации (гбо)_запись исследования_косметология хирургическая (пластическая эстетическая хирургия)
